user_id,treatment_group,displayed_price,clicked,purchased,revenue
1701,B,11.5,0,0,0.0
1702,A,10.0,1,1,10.0
1703,A,10.0,1,0,0.0
1704,B,11.5,0,0,0.0
1705,A,10.0,0,0,0.0
1706,A,10.0,1,1,10.0
1707,B,11.5,1,1,11.5
1708,A,10.0,1,0,0.0
1709,B,11.5,0,0,0.0
1710,B,11.5,0,0,0.0
1711,A,10.0,0,0,0.0
1712,A,10.0,1,0,0.0
1713,B,11.5,0,0,0.0
1714,A,10.0,0,0,0.0
1715,A,10.0,1,0,0.0
1716,B,11.5,0,0,0.0
1717,A,10.0,1,1,10.0
1718,B,11.5,0,0,0.0
1719,B,11.5,0,0,0.0
1720,A,10.0,0,0,0.0
1721,A,10.0,1,0,0.0
1722,A,10.0,0,0,0.0
1723,A,10.0,0,0,0.0
1724,A,10.0,0,0,0.0
1725,B,11.5,1,1,11.5
1726,A,10.0,1,0,0.0
1727,B,11.5,0,0,0.0
1728,B,11.5,1,1,11.5
1729,B,11.5,1,0,0.0
1730,B,11.5,0,0,0.0
1731,A,10.0,1,0,0.0
1732,B,11.5,1,1,11.5
1733,B,11.5,0,0,0.0
1734,A,10.0,0,0,0.0
1735,A,10.0,0,0,0.0
1736,B,11.5,1,0,0.0
1737,A,10.0,0,0,0.0
1738,A,10.0,0,0,0.0
1739,A,10.0,0,0,0.0
1740,A,10.0,0,0,0.0
1741,B,11.5,0,0,0.0
1742,B,11.5,1,1,11.5
1743,B,11.5,0,0,0.0
1744,A,10.0,0,0,0.0
1745,A,10.0,1,0,0.0
1746,A,10.0,0,0,0.0
1747,A,10.0,0,0,0.0
1748,A,10.0,1,0,0.0
1749,B,11.5,0,0,0.0
1750,A,10.0,0,0,0.0
1751,B,11.5,0,0,0.0
1752,A,10.0,0,0,0.0
1753,A,10.0,0,0,0.0
1754,A,10.0,0,0,0.0
1755,B,11.5,1,0,0.0
1756,B,11.5,0,0,0.0
1757,B,11.5,1,0,0.0
1758,A,10.0,0,0,0.0
1759,A,10.0,0,0,0.0
1760,B,11.5,0,0,0.0
1761,A,10.0,0,0,0.0
1762,B,11.5,0,0,0.0
1763,A,10.0,0,0,0.0
1764,A,10.0,0,0,0.0
1765,A,10.0,1,0,0.0
1766,A,10.0,1,0,0.0
1767,B,11.5,0,0,0.0
1768,A,10.0,1,0,0.0
1769,A,10.0,0,0,0.0
1770,A,10.0,0,0,0.0
1771,A,10.0,1,0,0.0
1772,B,11.5,0,0,0.0
1773,B,11.5,1,0,0.0
1774,B,11.5,1,0,0.0
1775,B,11.5,0,0,0.0
1776,A,10.0,0,0,0.0
1777,B,11.5,1,0,0.0
1778,A,10.0,0,0,0.0
1779,A,10.0,0,0,0.0
1780,B,11.5,1,0,0.0
1781,A,10.0,0,0,0.0
1782,B,11.5,0,0,0.0
1783,A,10.0,0,0,0.0
1784,B,11.5,0,0,0.0
1785,B,11.5,0,0,0.0
1786,B,11.5,1,0,0.0
1787,B,11.5,1,0,0.0
1788,B,11.5,0,0,0.0
1789,A,10.0,0,0,0.0
1790,B,11.5,0,0,0.0
1791,A,10.0,1,0,0.0
1792,B,11.5,0,0,0.0
1793,B,11.5,0,0,0.0
1794,B,11.5,0,0,0.0
1795,A,10.0,1,0,0.0
1796,A,10.0,1,1,10.0
1797,B,11.5,1,0,0.0
1798,A,10.0,0,0,0.0
1799,A,10.0,0,0,0.0
1800,A,10.0,0,0,0.0
1801,B,11.5,0,0,0.0
1802,B,11.5,0,0,0.0
1803,A,10.0,0,0,0.0
1804,A,10.0,1,0,0.0
1805,A,10.0,0,0,0.0
1806,B,11.5,0,0,0.0
1807,B,11.5,1,0,0.0
1808,A,10.0,0,0,0.0
1809,A,10.0,1,0,0.0
1810,A,10.0,0,0,0.0
1811,B,11.5,1,0,0.0
1812,B,11.5,0,0,0.0
1813,A,10.0,0,0,0.0
1814,A,10.0,1,0,0.0
1815,A,10.0,0,0,0.0
1816,B,11.5,0,0,0.0
1817,A,10.0,1,0,0.0
1818,B,11.5,1,1,11.5
1819,B,11.5,1,0,0.0
1820,A,10.0,1,0,0.0
1821,A,10.0,0,0,0.0
1822,A,10.0,0,0,0.0
1823,B,11.5,0,0,0.0
1824,B,11.5,0,0,0.0
1825,B,11.5,0,0,0.0
1826,B,11.5,0,0,0.0
1827,A,10.0,1,0,0.0
1828,B,11.5,0,0,0.0
1829,B,11.5,1,1,11.5
1830,A,10.0,0,0,0.0
1831,B,11.5,1,0,0.0
1832,B,11.5,0,0,0.0
1833,B,11.5,0,0,0.0
1834,B,11.5,0,0,0.0
1835,B,11.5,0,0,0.0
1836,B,11.5,0,0,0.0
1837,A,10.0,1,0,0.0
1838,A,10.0,1,0,0.0
1839,B,11.5,0,0,0.0
1840,A,10.0,0,0,0.0
1841,A,10.0,0,0,0.0
1842,A,10.0,1,1,10.0
1843,A,10.0,0,0,0.0
1844,B,11.5,1,0,0.0
1845,B,11.5,0,0,0.0
1846,A,10.0,1,0,0.0
1847,A,10.0,0,0,0.0
1848,A,10.0,1,0,0.0
1849,B,11.5,0,0,0.0
1850,B,11.5,0,0,0.0
1851,A,10.0,0,0,0.0
1852,B,11.5,1,0,0.0
1853,B,11.5,0,0,0.0
1854,B,11.5,1,0,0.0
1855,B,11.5,1,1,11.5
1856,A,10.0,0,0,0.0
1857,B,11.5,1,0,0.0
1858,A,10.0,0,0,0.0
1859,B,11.5,0,0,0.0
1860,B,11.5,0,0,0.0
1861,B,11.5,0,0,0.0
1862,B,11.5,1,0,0.0
1863,A,10.0,1,0,0.0
1864,B,11.5,1,0,0.0
1865,B,11.5,0,0,0.0
1866,B,11.5,1,0,0.0
1867,A,10.0,0,0,0.0
1868,A,10.0,1,0,0.0
1869,A,10.0,0,0,0.0
1870,B,11.5,1,0,0.0
1871,B,11.5,0,0,0.0
1872,A,10.0,0,0,0.0
1873,B,11.5,0,0,0.0
1874,B,11.5,0,0,0.0
1875,B,11.5,1,0,0.0
1876,B,11.5,0,0,0.0
1877,B,11.5,0,0,0.0
1878,B,11.5,0,0,0.0
1879,A,10.0,0,0,0.0
1880,B,11.5,0,0,0.0
1881,B,11.5,0,0,0.0
1882,B,11.5,0,0,0.0
1883,B,11.5,0,0,0.0
1884,B,11.5,0,0,0.0
1885,A,10.0,0,0,0.0
1886,A,10.0,1,0,0.0
1887,A,10.0,0,0,0.0
1888,A,10.0,0,0,0.0
1889,B,11.5,0,0,0.0
1890,B,11.5,0,0,0.0
1891,A,10.0,0,0,0.0
1892,A,10.0,0,0,0.0
1893,B,11.5,0,0,0.0
1894,A,10.0,0,0,0.0
1895,B,11.5,0,0,0.0
1896,B,11.5,1,0,0.0
1897,B,11.5,0,0,0.0
1898,A,10.0,0,0,0.0
1899,A,10.0,1,0,0.0
1900,B,11.5,0,0,0.0
1901,B,11.5,0,0,0.0
1902,A,10.0,0,0,0.0
1903,B,11.5,1,0,0.0
1904,A,10.0,0,0,0.0
1905,B,11.5,1,0,0.0
1906,A,10.0,0,0,0.0
1907,B,11.5,0,0,0.0
1908,A,10.0,0,0,0.0
1909,A,10.0,0,0,0.0
1910,A,10.0,0,0,0.0
1911,A,10.0,0,0,0.0
1912,B,11.5,0,0,0.0
1913,B,11.5,0,0,0.0
1914,A,10.0,0,0,0.0
1915,A,10.0,0,0,0.0
1916,B,11.5,0,0,0.0
1917,B,11.5,1,0,0.0
1918,B,11.5,1,0,0.0
1919,A,10.0,1,0,0.0
1920,A,10.0,1,0,0.0
1921,B,11.5,0,0,0.0
1922,A,10.0,0,0,0.0
1923,B,11.5,0,0,0.0
1924,A,10.0,0,0,0.0
1925,B,11.5,0,0,0.0
1926,A,10.0,0,0,0.0
1927,B,11.5,0,0,0.0
1928,A,10.0,0,0,0.0
1929,B,11.5,0,0,0.0
1930,A,10.0,0,0,0.0
1931,B,11.5,0,0,0.0
1932,B,11.5,0,0,0.0
1933,B,11.5,1,1,11.5
1934,B,11.5,0,0,0.0
1935,B,11.5,0,0,0.0
1936,B,11.5,0,0,0.0
1937,A,10.0,0,0,0.0
1938,B,11.5,0,0,0.0
1939,A,10.0,0,0,0.0
1940,A,10.0,1,0,0.0
1941,A,10.0,0,0,0.0
1942,A,10.0,0,0,0.0
1943,B,11.5,0,0,0.0
1944,B,11.5,0,0,0.0
1945,B,11.5,0,0,0.0
1946,B,11.5,0,0,0.0
1947,A,10.0,0,0,0.0
1948,A,10.0,1,0,0.0
1949,A,10.0,0,0,0.0
1950,A,10.0,1,0,0.0
1951,A,10.0,0,0,0.0
1952,A,10.0,0,0,0.0
1953,B,11.5,1,0,0.0
1954,B,11.5,1,0,0.0
1955,B,11.5,0,0,0.0
1956,B,11.5,0,0,0.0
1957,B,11.5,0,0,0.0
1958,A,10.0,0,0,0.0
1959,B,11.5,1,1,11.5
1960,B,11.5,0,0,0.0
1961,A,10.0,0,0,0.0
1962,A,10.0,1,0,0.0
1963,B,11.5,0,0,0.0
1964,A,10.0,1,0,0.0
1965,B,11.5,1,0,0.0
1966,B,11.5,0,0,0.0
1967,A,10.0,1,1,10.0
1968,A,10.0,0,0,0.0
1969,A,10.0,1,1,10.0
1970,A,10.0,0,0,0.0
1971,A,10.0,1,0,0.0
1972,B,11.5,0,0,0.0
1973,A,10.0,0,0,0.0
1974,B,11.5,0,0,0.0
1975,A,10.0,0,0,0.0
1976,B,11.5,0,0,0.0
1977,A,10.0,1,0,0.0
1978,A,10.0,0,0,0.0
1979,B,11.5,1,0,0.0
1980,B,11.5,0,0,0.0
1981,A,10.0,1,0,0.0
1982,B,11.5,1,0,0.0
1983,A,10.0,0,0,0.0
1984,A,10.0,0,0,0.0
1985,A,10.0,1,0,0.0
1986,A,10.0,1,0,0.0
1987,B,11.5,0,0,0.0
1988,A,10.0,1,0,0.0
1989,A,10.0,0,0,0.0
1990,B,11.5,0,0,0.0
1991,B,11.5,0,0,0.0
1992,A,10.0,0,0,0.0
1993,B,11.5,1,1,11.5
1994,A,10.0,1,0,0.0
1995,B,11.5,1,0,0.0
1996,B,11.5,0,0,0.0
1997,B,11.5,0,0,0.0
1998,A,10.0,1,0,0.0
1999,A,10.0,0,0,0.0
2000,A,10.0,1,0,0.0
2001,A,10.0,0,0,0.0
2002,A,10.0,0,0,0.0
2003,B,11.5,0,0,0.0
2004,A,10.0,1,0,0.0
2005,A,10.0,0,0,0.0
2006,B,11.5,1,0,0.0
2007,A,10.0,0,0,0.0
2008,B,11.5,0,0,0.0
2009,A,10.0,0,0,0.0
2010,A,10.0,0,0,0.0
2011,A,10.0,0,0,0.0
2012,A,10.0,0,0,0.0
2013,B,11.5,1,0,0.0
2014,A,10.0,0,0,0.0
2015,B,11.5,1,0,0.0
2016,A,10.0,1,0,0.0
2017,A,10.0,0,0,0.0
2018,B,11.5,1,0,0.0
2019,A,10.0,0,0,0.0
2020,B,11.5,1,0,0.0
2021,B,11.5,0,0,0.0
2022,B,11.5,0,0,0.0
2023,B,11.5,1,0,0.0
2024,A,10.0,0,0,0.0
2025,A,10.0,1,0,0.0
2026,A,10.0,1,1,10.0
2027,B,11.5,0,0,0.0
2028,B,11.5,0,0,0.0
2029,A,10.0,0,0,0.0
2030,B,11.5,0,0,0.0
2031,A,10.0,0,0,0.0
2032,B,11.5,0,0,0.0
2033,A,10.0,1,0,0.0
2034,B,11.5,0,0,0.0
2035,B,11.5,1,0,0.0
2036,A,10.0,0,0,0.0
2037,A,10.0,1,0,0.0
2038,A,10.0,1,0,0.0
2039,A,10.0,0,0,0.0
2040,A,10.0,1,0,0.0
2041,B,11.5,1,0,0.0
2042,B,11.5,0,0,0.0
2043,B,11.5,1,0,0.0
2044,A,10.0,0,0,0.0
2045,B,11.5,0,0,0.0
2046,B,11.5,1,0,0.0
2047,A,10.0,0,0,0.0
2048,B,11.5,0,0,0.0
2049,B,11.5,0,0,0.0
2050,A,10.0,0,0,0.0
2051,A,10.0,0,0,0.0
2052,A,10.0,0,0,0.0
2053,A,10.0,1,0,0.0
2054,B,11.5,0,0,0.0
2055,B,11.5,0,0,0.0
2056,B,11.5,0,0,0.0
2057,A,10.0,0,0,0.0
2058,A,10.0,0,0,0.0
2059,B,11.5,0,0,0.0
2060,B,11.5,0,0,0.0
2061,A,10.0,0,0,0.0
2062,B,11.5,0,0,0.0
2063,B,11.5,0,0,0.0
2064,A,10.0,1,0,0.0
2065,A,10.0,0,0,0.0
2066,B,11.5,0,0,0.0
2067,A,10.0,1,1,10.0
2068,A,10.0,0,0,0.0
2069,A,10.0,0,0,0.0
2070,A,10.0,1,1,10.0
2071,B,11.5,0,0,0.0
2072,B,11.5,0,0,0.0
2073,A,10.0,1,0,0.0
2074,B,11.5,0,0,0.0
2075,B,11.5,1,0,0.0
2076,B,11.5,0,0,0.0
2077,A,10.0,0,0,0.0
2078,A,10.0,1,0,0.0
2079,B,11.5,1,0,0.0
2080,B,11.5,1,0,0.0
2081,A,10.0,1,1,10.0
2082,A,10.0,0,0,0.0
2083,A,10.0,0,0,0.0
2084,B,11.5,0,0,0.0
2085,B,11.5,1,1,11.5
2086,A,10.0,0,0,0.0
2087,A,10.0,0,0,0.0
2088,B,11.5,1,0,0.0
2089,B,11.5,0,0,0.0
2090,A,10.0,0,0,0.0
2091,B,11.5,1,1,11.5
2092,B,11.5,0,0,0.0
2093,A,10.0,0,0,0.0
2094,B,11.5,0,0,0.0
2095,A,10.0,1,0,0.0
2096,B,11.5,0,0,0.0
2097,B,11.5,0,0,0.0
2098,B,11.5,0,0,0.0
2099,B,11.5,0,0,0.0
2100,A,10.0,1,0,0.0
2101,B,11.5,1,0,0.0
2102,B,11.5,0,0,0.0
2103,A,10.0,1,0,0.0
2104,B,11.5,1,0,0.0
2105,B,11.5,0,0,0.0
2106,A,10.0,1,0,0.0
2107,B,11.5,0,0,0.0
2108,B,11.5,0,0,0.0
2109,A,10.0,1,1,10.0
2110,B,11.5,0,0,0.0
2111,A,10.0,0,0,0.0
2112,A,10.0,1,0,0.0
2113,A,10.0,1,0,0.0
2114,B,11.5,0,0,0.0
2115,B,11.5,0,0,0.0
2116,A,10.0,0,0,0.0
2117,A,10.0,1,0,0.0
2118,B,11.5,1,0,0.0
2119,A,10.0,0,0,0.0
2120,B,11.5,0,0,0.0
2121,B,11.5,1,0,0.0
2122,B,11.5,1,0,0.0
2123,B,11.5,0,0,0.0
2124,A,10.0,1,0,0.0
2125,B,11.5,0,0,0.0
2126,B,11.5,1,0,0.0
2127,B,11.5,0,0,0.0
2128,A,10.0,0,0,0.0
2129,B,11.5,0,0,0.0
2130,A,10.0,0,0,0.0
2131,A,10.0,1,0,0.0
2132,A,10.0,1,0,0.0
2133,B,11.5,1,1,11.5
2134,B,11.5,0,0,0.0
2135,B,11.5,0,0,0.0
2136,B,11.5,0,0,0.0
2137,A,10.0,1,0,0.0
2138,B,11.5,1,0,0.0
2139,A,10.0,0,0,0.0
2140,B,11.5,0,0,0.0
2141,B,11.5,1,0,0.0
2142,B,11.5,1,0,0.0
2143,B,11.5,0,0,0.0
2144,A,10.0,0,0,0.0
2145,A,10.0,0,0,0.0
2146,B,11.5,0,0,0.0
2147,A,10.0,0,0,0.0
2148,A,10.0,0,0,0.0
2149,A,10.0,1,0,0.0
2150,B,11.5,0,0,0.0
2151,A,10.0,0,0,0.0
2152,A,10.0,0,0,0.0
2153,B,11.5,0,0,0.0
2154,B,11.5,1,0,0.0
2155,A,10.0,0,0,0.0
2156,A,10.0,1,0,0.0
2157,A,10.0,0,0,0.0
2158,A,10.0,1,0,0.0
2159,A,10.0,0,0,0.0
2160,B,11.5,0,0,0.0
2161,B,11.5,0,0,0.0
2162,B,11.5,0,0,0.0
2163,A,10.0,0,0,0.0
2164,B,11.5,0,0,0.0
2165,A,10.0,1,0,0.0
2166,B,11.5,0,0,0.0
2167,B,11.5,1,0,0.0
2168,A,10.0,0,0,0.0
2169,B,11.5,0,0,0.0
2170,A,10.0,0,0,0.0
2171,B,11.5,0,0,0.0
2172,A,10.0,0,0,0.0
2173,A,10.0,1,0,0.0
2174,B,11.5,0,0,0.0
2175,A,10.0,0,0,0.0
2176,B,11.5,0,0,0.0
2177,A,10.0,1,0,0.0
2178,B,11.5,0,0,0.0
2179,B,11.5,0,0,0.0
2180,B,11.5,1,0,0.0
2181,A,10.0,0,0,0.0
2182,A,10.0,0,0,0.0
2183,A,10.0,1,0,0.0
2184,A,10.0,1,0,0.0
2185,B,11.5,1,0,0.0
2186,B,11.5,1,0,0.0
2187,B,11.5,0,0,0.0
2188,B,11.5,0,0,0.0
2189,B,11.5,0,0,0.0
2190,B,11.5,1,0,0.0
2191,A,10.0,1,1,10.0
2192,B,11.5,1,0,0.0
2193,B,11.5,0,0,0.0
2194,B,11.5,0,0,0.0
2195,A,10.0,1,0,0.0
2196,A,10.0,1,0,0.0
2197,A,10.0,0,0,0.0
2198,B,11.5,1,0,0.0
2199,B,11.5,0,0,0.0
2200,A,10.0,0,0,0.0
2201,B,11.5,0,0,0.0
2202,A,10.0,0,0,0.0
2203,A,10.0,1,0,0.0
2204,A,10.0,1,0,0.0
2205,B,11.5,1,0,0.0
2206,B,11.5,0,0,0.0
2207,A,10.0,0,0,0.0
2208,B,11.5,0,0,0.0
2209,A,10.0,1,0,0.0
2210,B,11.5,0,0,0.0
2211,B,11.5,0,0,0.0
2212,B,11.5,0,0,0.0
2213,A,10.0,1,0,0.0
2214,B,11.5,0,0,0.0
2215,B,11.5,0,0,0.0
2216,A,10.0,0,0,0.0
2217,B,11.5,1,0,0.0
2218,A,10.0,0,0,0.0
2219,B,11.5,0,0,0.0
2220,A,10.0,0,0,0.0
2221,B,11.5,0,0,0.0
2222,B,11.5,0,0,0.0
2223,A,10.0,1,0,0.0
2224,A,10.0,0,0,0.0
2225,A,10.0,1,0,0.0
2226,A,10.0,0,0,0.0
2227,A,10.0,1,0,0.0
2228,B,11.5,0,0,0.0
2229,A,10.0,0,0,0.0
2230,A,10.0,0,0,0.0
2231,B,11.5,1,0,0.0
2232,A,10.0,0,0,0.0
2233,B,11.5,1,0,0.0
2234,B,11.5,0,0,0.0
2235,B,11.5,0,0,0.0
2236,B,11.5,0,0,0.0
2237,B,11.5,1,0,0.0
2238,A,10.0,1,1,10.0
2239,A,10.0,1,1,10.0
2240,A,10.0,0,0,0.0
2241,B,11.5,0,0,0.0
2242,A,10.0,1,0,0.0
2243,B,11.5,0,0,0.0
2244,B,11.5,0,0,0.0
2245,B,11.5,0,0,0.0
2246,B,11.5,1,0,0.0
2247,A,10.0,1,0,0.0
2248,B,11.5,0,0,0.0
2249,B,11.5,1,0,0.0
2250,A,10.0,0,0,0.0
2251,A,10.0,1,0,0.0
2252,B,11.5,1,0,0.0
2253,B,11.5,0,0,0.0
2254,B,11.5,1,0,0.0
2255,B,11.5,0,0,0.0
2256,B,11.5,0,0,0.0
2257,B,11.5,1,0,0.0
2258,A,10.0,0,0,0.0
2259,A,10.0,0,0,0.0
2260,A,10.0,0,0,0.0
2261,B,11.5,1,0,0.0
2262,B,11.5,1,1,11.5
2263,B,11.5,0,0,0.0
2264,A,10.0,1,0,0.0
2265,B,11.5,1,0,0.0
2266,B,11.5,0,0,0.0
2267,B,11.5,0,0,0.0
2268,B,11.5,0,0,0.0
2269,A,10.0,1,0,0.0
2270,B,11.5,0,0,0.0
2271,A,10.0,1,0,0.0
2272,A,10.0,0,0,0.0
2273,A,10.0,0,0,0.0
2274,B,11.5,0,0,0.0
2275,B,11.5,0,0,0.0
2276,B,11.5,0,0,0.0
2277,B,11.5,0,0,0.0
2278,B,11.5,0,0,0.0
2279,B,11.5,1,0,0.0
2280,A,10.0,0,0,0.0
2281,A,10.0,0,0,0.0
2282,A,10.0,1,1,10.0
2283,A,10.0,1,0,0.0
2284,A,10.0,0,0,0.0
2285,A,10.0,0,0,0.0
2286,A,10.0,0,0,0.0
2287,B,11.5,1,1,11.5
2288,A,10.0,0,0,0.0
2289,A,10.0,1,1,10.0
2290,A,10.0,1,0,0.0
2291,B,11.5,0,0,0.0
2292,A,10.0,0,0,0.0
2293,A,10.0,0,0,0.0
2294,B,11.5,0,0,0.0
2295,A,10.0,0,0,0.0
2296,A,10.0,0,0,0.0
2297,A,10.0,0,0,0.0
2298,A,10.0,1,0,0.0
2299,A,10.0,0,0,0.0
2300,A,10.0,0,0,0.0
2301,B,11.5,0,0,0.0
2302,B,11.5,1,0,0.0
2303,B,11.5,0,0,0.0
2304,A,10.0,1,0,0.0
2305,B,11.5,1,0,0.0
2306,A,10.0,1,0,0.0
2307,A,10.0,0,0,0.0
2308,B,11.5,0,0,0.0
2309,A,10.0,0,0,0.0
2310,A,10.0,0,0,0.0
2311,B,11.5,1,1,11.5
2312,B,11.5,1,0,0.0
2313,A,10.0,0,0,0.0
2314,B,11.5,0,0,0.0
2315,B,11.5,1,0,0.0
2316,A,10.0,0,0,0.0
2317,A,10.0,0,0,0.0
2318,A,10.0,0,0,0.0
2319,A,10.0,1,1,10.0
2320,A,10.0,1,1,10.0
2321,B,11.5,0,0,0.0
2322,B,11.5,1,0,0.0
2323,B,11.5,0,0,0.0
2324,A,10.0,1,0,0.0
2325,B,11.5,1,0,0.0
2326,B,11.5,1,0,0.0
2327,B,11.5,1,0,0.0
2328,A,10.0,0,0,0.0
2329,B,11.5,0,0,0.0
2330,A,10.0,1,0,0.0
2331,A,10.0,0,0,0.0
2332,A,10.0,0,0,0.0
2333,B,11.5,0,0,0.0
2334,B,11.5,1,0,0.0
2335,A,10.0,1,1,10.0
2336,A,10.0,0,0,0.0
2337,A,10.0,0,0,0.0
2338,A,10.0,0,0,0.0
2339,A,10.0,1,0,0.0
2340,A,10.0,0,0,0.0
2341,B,11.5,1,0,0.0
2342,A,10.0,1,0,0.0
2343,A,10.0,0,0,0.0
2344,A,10.0,1,0,0.0
2345,B,11.5,0,0,0.0
2346,B,11.5,1,1,11.5
2347,B,11.5,0,0,0.0
2348,A,10.0,1,1,10.0
2349,B,11.5,0,0,0.0
2350,A,10.0,1,1,10.0
2351,B,11.5,1,0,0.0
2352,B,11.5,0,0,0.0
2353,B,11.5,0,0,0.0
2354,B,11.5,1,0,0.0
2355,B,11.5,0,0,0.0
2356,A,10.0,0,0,0.0
2357,B,11.5,0,0,0.0
2358,A,10.0,0,0,0.0
2359,B,11.5,1,0,0.0
2360,A,10.0,0,0,0.0
2361,A,10.0,0,0,0.0
2362,A,10.0,1,0,0.0
2363,A,10.0,0,0,0.0
2364,A,10.0,1,0,0.0
2365,B,11.5,0,0,0.0
2366,A,10.0,0,0,0.0
2367,A,10.0,0,0,0.0
2368,B,11.5,1,0,0.0
2369,A,10.0,0,0,0.0
2370,B,11.5,1,0,0.0
2371,B,11.5,0,0,0.0
2372,B,11.5,1,0,0.0
2373,B,11.5,1,0,0.0
2374,A,10.0,1,0,0.0
2375,B,11.5,1,1,11.5
2376,A,10.0,0,0,0.0
2377,A,10.0,1,0,0.0
2378,B,11.5,0,0,0.0
2379,A,10.0,0,0,0.0
2380,B,11.5,1,0,0.0
2381,B,11.5,0,0,0.0
2382,B,11.5,1,0,0.0
2383,B,11.5,0,0,0.0
2384,A,10.0,0,0,0.0
2385,A,10.0,0,0,0.0
2386,B,11.5,1,0,0.0
2387,A,10.0,0,0,0.0
2388,B,11.5,1,0,0.0
2389,B,11.5,1,1,11.5
2390,B,11.5,0,0,0.0
2391,A,10.0,1,1,10.0
2392,A,10.0,0,0,0.0
2393,A,10.0,0,0,0.0
2394,A,10.0,0,0,0.0
2395,B,11.5,1,0,0.0
2396,A,10.0,1,0,0.0
2397,A,10.0,0,0,0.0
2398,A,10.0,0,0,0.0
2399,B,11.5,0,0,0.0
2400,B,11.5,1,0,0.0
2401,A,10.0,0,0,0.0
2402,A,10.0,0,0,0.0
2403,A,10.0,1,0,0.0
2404,A,10.0,1,0,0.0
2405,B,11.5,1,0,0.0
2406,B,11.5,0,0,0.0
2407,A,10.0,0,0,0.0
2408,A,10.0,0,0,0.0
2409,B,11.5,1,1,11.5
2410,A,10.0,0,0,0.0
2411,B,11.5,0,0,0.0
2412,A,10.0,0,0,0.0
2413,A,10.0,0,0,0.0
2414,A,10.0,0,0,0.0
2415,B,11.5,1,0,0.0
2416,B,11.5,0,0,0.0
2417,A,10.0,0,0,0.0
2418,A,10.0,0,0,0.0
2419,A,10.0,1,0,0.0
2420,A,10.0,1,0,0.0
2421,A,10.0,0,0,0.0
2422,A,10.0,0,0,0.0
2423,B,11.5,1,0,0.0
2424,A,10.0,1,1,10.0
2425,A,10.0,1,0,0.0
2426,B,11.5,0,0,0.0
2427,A,10.0,0,0,0.0
2428,B,11.5,0,0,0.0
2429,A,10.0,0,0,0.0
2430,B,11.5,0,0,0.0
2431,B,11.5,1,0,0.0
2432,B,11.5,1,0,0.0
2433,B,11.5,0,0,0.0
2434,A,10.0,1,0,0.0
2435,B,11.5,0,0,0.0
2436,A,10.0,1,0,0.0
2437,A,10.0,1,0,0.0
2438,A,10.0,0,0,0.0
2439,B,11.5,1,0,0.0
2440,A,10.0,0,0,0.0
2441,B,11.5,0,0,0.0
2442,B,11.5,1,0,0.0
2443,B,11.5,1,1,11.5
2444,B,11.5,1,1,11.5
2445,A,10.0,0,0,0.0
2446,A,10.0,0,0,0.0
2447,A,10.0,0,0,0.0
2448,A,10.0,1,1,10.0
2449,A,10.0,0,0,0.0
2450,A,10.0,1,0,0.0
2451,A,10.0,0,0,0.0
2452,B,11.5,0,0,0.0
2453,B,11.5,0,0,0.0
2454,A,10.0,0,0,0.0
2455,B,11.5,0,0,0.0
2456,A,10.0,0,0,0.0
2457,A,10.0,0,0,0.0
2458,B,11.5,0,0,0.0
2459,A,10.0,1,0,0.0
2460,A,10.0,0,0,0.0
2461,B,11.5,0,0,0.0
2462,B,11.5,1,0,0.0
2463,B,11.5,1,1,11.5
2464,B,11.5,1,0,0.0
2465,B,11.5,1,0,0.0
2466,A,10.0,0,0,0.0
2467,A,10.0,1,1,10.0
2468,A,10.0,1,0,0.0
2469,A,10.0,1,0,0.0
2470,B,11.5,0,0,0.0
2471,A,10.0,0,0,0.0
2472,B,11.5,1,1,11.5
2473,B,11.5,1,0,0.0
2474,B,11.5,1,0,0.0
2475,B,11.5,0,0,0.0
2476,B,11.5,1,1,11.5
2477,A,10.0,0,0,0.0
2478,B,11.5,1,1,11.5
2479,A,10.0,0,0,0.0
2480,B,11.5,0,0,0.0
2481,A,10.0,0,0,0.0
2482,B,11.5,0,0,0.0
2483,B,11.5,0,0,0.0
2484,A,10.0,1,0,0.0
2485,A,10.0,0,0,0.0
2486,B,11.5,1,0,0.0
2487,A,10.0,1,0,0.0
2488,B,11.5,0,0,0.0
2489,B,11.5,0,0,0.0
2490,A,10.0,0,0,0.0
2491,A,10.0,0,0,0.0
2492,A,10.0,0,0,0.0
2493,B,11.5,0,0,0.0
2494,A,10.0,0,0,0.0
2495,B,11.5,0,0,0.0
2496,A,10.0,0,0,0.0
2497,B,11.5,0,0,0.0
2498,B,11.5,1,0,0.0
2499,B,11.5,0,0,0.0
2500,A,10.0,0,0,0.0
2501,B,11.5,0,0,0.0
2502,B,11.5,1,1,11.5
2503,B,11.5,0,0,0.0
2504,B,11.5,0,0,0.0
2505,A,10.0,0,0,0.0
2506,A,10.0,0,0,0.0
2507,B,11.5,0,0,0.0
2508,A,10.0,1,0,0.0
2509,B,11.5,0,0,0.0
2510,B,11.5,1,0,0.0
2511,A,10.0,0,0,0.0
2512,B,11.5,1,0,0.0
2513,A,10.0,0,0,0.0
2514,B,11.5,0,0,0.0
2515,B,11.5,0,0,0.0
2516,B,11.5,0,0,0.0
2517,A,10.0,0,0,0.0
2518,A,10.0,1,0,0.0
2519,B,11.5,0,0,0.0
2520,B,11.5,0,0,0.0
2521,B,11.5,0,0,0.0
